gene_id	ERR3971851	ERR3971852	ERR3971853	ERR3971854	ERR3971855	ERR3971856	ERR3971857	ERR3971858	ERR3971859	ERR3971860	ERR3971861	ERR3971862
AT5G28030	23	26	19	36	41	32	30	40	28	46	37	39
AT5G28646	111	130	130	5	3	2	123	173	157	1	4	2
AT5G32460	0	0	0	0	0	0	23	24	16	45	26	14
AT5G35190	5	0	0	95	45	93	58	32	100	34	34	19
AT5G36970	103	105	114	1	1	5	77	167	136	1	2	0
AT5G37270	0	0	0	0	0	0	0	0	0	1	0	0
AT5G37490	44	41	49	9	11	6	58	67	88	13	12	7
AT5G37840	73	73	77	4	3	0	70	130	82	7	4	6
AT5G39990	230	214	225	232	171	197	229	243	267	227	239	246
AT5G40000	29	44	45	4	7	0	60	103	133	3	0	2
AT5G41420	0	0	0	0	0	0	0	0	0	0	0	0
AT5G41690	42	27	25	49	39	38	20	37	34	40	25	38
AT5G42380	156	177	260	3	29	2	100	166	189	9	7	6
AT5G42780	40	26	21	42	50	42	20	25	21	42	33	37
AT5G44120	503	49	29	79	692	8	5	1	119	6	212	92
AT5G44440	3	3	7	107	39	45	0	2	0	9	4	0
AT5G44567	31	40	49	8	7	9	41	53	64	38	32	31
AT5G44574	32	28	48	38	13	27	35	47	41	28	39	33
AT5G46295	30	30	40	9	2	5	79	82	92	16	13	12
AT5G46680	31	40	32	33	30	32	32	31	27	34	38	41
AT5G46730	347	464	294	234	236	207	488	560	556	210	162	171
AT5G46890	0	7	0	81	52	109	7	1	5	68	29	42
AT5G46900	4	0	6	47	46	84	5	1	1	45	15	33
AT5G47450	9	2	3	299	147	287	10	3	3	101	32	60
AT5G47510	28	25	40	42	32	30	34	28	29	37	38	36
AT5G47590	273	216	210	184	118	194	324	443	442	193	178	140
AT5G48590	315	275	294	275	248	290	255	296	245	266	351	279
AT5G48750	0	0	0	0	0	0	0	0	0	0	0	0
AT5G49350	24	18	19	45	37	54	44	52	65	85	127	71
AT5G49510	410	387	418	485	354	350	415	394	427	393	474	414
AT5G50890	23	20	40	40	32	48	27	34	30	40	26	41
AT5G51465	180	152	347	1	3	7	115	220	230	11	13	8
AT5G51795	47	44	45	37	30	33	25	26	24	33	33	35
AT5G52390	88	80	81	1	1	0	71	108	99	4	0	1
AT5G52400	48	47	50	0	0	0	36	94	69	0	0	0
AT5G52670	100	69	100	0	3	5	95	154	164	0	1	0
AT5G52760	67	70	167	3	3	4	78	103	132	5	18	6
AT5G54080	883	681	784	923	681	800	1130	1499	1282	829	943	746
AT5G55550	206	228	214	267	227	237	209	252	249	196	244	232
AT5G56230	35	27	34	41	29	41	26	37	36	39	33	26
AT5G56910	186	166	180	196	169	175	123	158	146	161	157	154
AT5G56960	98	75	111	2	0	2	88	147	152	4	2	3
AT5G57500	41	55	45	2	0	4	56	77	80	2	4	6
AT5G57510	190	221	288	9	11	10	202	329	316	6	4	8
AT5G57620	25	25	24	53	27	38	26	33	33	42	41	46
AT5G59050	29	32	15	49	50	58	17	15	32	41	32	31
AT5G59220	43	65	71	11	17	18	30	53	68	14	11	13
AT5G60150	26	27	28	48	46	25	22	32	30	35	28	49
AT5G61160	1187	1156	1352	76	90	197	882	1408	1253	35	112	32
AT5G62230	21	24	34	40	38	30	21	36	29	45	27	52
AT5G62310	6	4	1	15	6	9	9	9	6	7	7	2
AT5G63130	19	25	31	14	13	14	31	43	21	27	15	20
AT5G64700	30	22	34	52	43	42	42	24	35	36	22	23
AT5G65690	528	484	609	21	13	21	441	846	652	7	10	10
AT5G66816	0	0	1	0	0	0	0	0	0	0	0	1
AT5G66870	10	18	21	41	21	39	39	35	39	35	45	57
AT5G67080	139	124	179	11	3	9	100	170	173	12	3	8
ATMG00900	0	0	0	0	0	0	0	0	0	0	0	0
