gene_id	ERR3721875	ERR3721871	ERR3721868	ERR3721876	ERR3721870	ERR3721873	ERR3721867	ERR3721874	ERR3721869	ERR3721872
ENSG00000115919	2052	1544	3304	1773	2087	2337	945	1343	2265	2763
ENSG00000115934	0	0	0	0	0	0	0	0	0	0
ENSG00000115956	0	0	0	0	0	0	0	0	0	0
ENSG00000116014	40	0	2	8	6	0	0	0	1	11
ENSG00000116031	0	0	0	0	0	0	0	0	0	0
ENSG00000116096	579	520	741	679	713	578	239	429	614	718
ENSG00000116147	0	0	0	0	0	0	0	0	0	0
ENSG00000116183	0	0	0	0	0	0	1	0	0	0
ENSG00000116218	0	0	0	0	0	0	0	0	0	0
ENSG00000116721	0	0	0	0	0	0	0	0	0	0
ENSG00000116726	0	0	0	0	0	0	0	0	0	0
ENSG00000116745	0	0	0	0	0	0	0	0	0	0
ENSG00000116748	0	0	0	0	0	0	0	0	0	0
ENSG00000116824	0	0	0	0	0	0	0	0	0	0
ENSG00000116981	0	0	0	0	0	0	0	0	0	0
ENSG00000116983	0	0	0	0	1	0	0	0	0	0
ENSG00000116996	0	0	0	0	0	0	0	0	0	0
ENSG00000117090	0	0	0	0	0	0	0	0	0	0
ENSG00000117091	0	0	0	0	0	0	0	0	0	0
ENSG00000117154	0	0	0	0	0	0	0	0	0	0
ENSG00000117215	0	0	0	0	0	0	0	0	0	0
ENSG00000117322	0	0	0	0	0	0	0	0	0	0
ENSG00000117477	0	9	14	16	30	1	0	0	11	3
ENSG00000117501	0	0	0	0	0	0	0	0	0	0
ENSG00000117507	0	0	0	0	0	0	0	0	0	0
ENSG00000117598	0	0	0	0	0	0	0	0	0	0
ENSG00000117707	0	12	55	0	32	6	13	0	20	2
ENSG00000117877	29	57	83	51	48	66	22	25	58	46
ENSG00000117899	710	785	1017	769	808	731	392	301	637	799
ENSG00000118113	0	0	0	0	0	0	0	0	0	0
ENSG00000118156	0	0	0	0	0	1	0	0	0	0
ENSG00000118231	0	0	0	0	0	0	0	0	0	0
ENSG00000118242	113	52	74	74	72	12	25	0	78	77
ENSG00000118245	0	0	0	0	0	0	0	0	0	0
ENSG00000118271	56	21	17	78	44	27	0	0	12	37
ENSG00000118322	0	59	64	0	161	0	32	0	104	2
ENSG00000118434	0	0	0	0	0	0	0	0	0	0
ENSG00000118491	0	0	0	0	0	0	0	0	0	0
ENSG00000118492	0	0	0	0	0	0	0	0	0	0
ENSG00000118702	0	0	0	0	0	0	0	0	0	0
ENSG00000118729	0	0	0	0	0	0	0	0	0	0
ENSG00000118733	0	0	0	0	0	0	0	0	0	0
ENSG00000118903	0	0	0	0	0	0	0	0	0	0
ENSG00000118946	0	5	21	0	35	0	0	0	2	0
ENSG00000118972	0	0	0	0	0	0	0	0	0	0
ENSG00000118990	0	0	0	0	0	0	0	0	0	0
ENSG00000119147	0	0	0	0	0	0	0	0	0	0
ENSG00000119411	21	123	135	2	81	2	41	11	115	18
ENSG00000119440	0	0	0	0	0	0	0	0	0	0
ENSG00000119457	0	0	0	0	0	0	0	0	0	0
ENSG00000119614	0	0	0	0	0	0	0	0	0	0
ENSG00000119660	0	0	1	0	0	0	0	0	0	0
ENSG00000119919	0	0	0	0	0	0	0	0	0	0
ENSG00000119922	41	9	60	25	61	38	1	1	46	49
ENSG00000119973	0	0	0	0	0	0	0	0	0	0
ENSG00000120055	0	9	25	0	10	0	0	0	23	0
ENSG00000120088	0	0	0	0	0	0	0	0	0	0
ENSG00000120094	0	0	0	0	0	0	0	0	0	0
ENSG00000120235	0	0	0	0	0	0	0	0	0	0
ENSG00000120251	0	0	0	0	0	0	0	0	0	0
ENSG00000120280	0	0	0	0	0	0	0	0	0	0
ENSG00000120289	0	0	0	0	0	0	0	0	0	0
ENSG00000120337	0	0	0	0	0	0	0	0	0	0
ENSG00000120436	0	0	0	0	0	0	0	0	0	0
ENSG00000120457	0	0	1	0	0	0	0	0	0	0
ENSG00000120563	0	0	0	0	0	0	0	0	0	0
ENSG00000120645	0	0	0	0	0	0	0	0	0	0
ENSG00000120669	0	0	0	0	0	0	0	0	0	0
ENSG00000120907	0	0	0	0	1	0	0	0	0	0
ENSG00000120937	0	0	0	0	0	0	0	0	0	0
ENSG00000120949	0	0	0	0	0	0	0	0	0	0
ENSG00000120952	0	0	0	0	0	0	0	0	0	0
ENSG00000121314	0	0	0	0	0	0	0	0	0	0
ENSG00000121335	0	0	0	0	0	0	0	0	0	0
ENSG00000121381	0	0	0	0	0	0	0	0	0	0
ENSG00000121388	0	0	0	0	0	0	0	0	0	0
ENSG00000121446	0	0	0	0	0	0	0	0	0	0
ENSG00000121634	0	0	0	0	0	0	0	0	0	0
ENSG00000121807	0	0	0	0	0	0	0	0	0	0
ENSG00000121853	0	0	0	0	0	0	0	0	1	0
ENSG00000121871	0	0	0	0	0	0	0	0	0	0
ENSG00000121898	0	0	0	0	0	0	0	0	0	0
ENSG00000121904	0	0	0	0	0	0	0	0	0	0
ENSG00000121933	0	0	0	0	0	0	0	0	0	0
ENSG00000121966	22	6	8	0	12	4	0	0	26	10
ENSG00000122012	0	0	0	0	0	0	0	0	0	0
ENSG00000122025	0	0	0	0	0	0	0	0	0	0
ENSG00000122043	0	0	0	0	0	0	0	0	0	0
ENSG00000122121	0	0	0	0	0	0	0	0	0	0
ENSG00000122122	0	0	0	0	0	0	0	0	0	0
ENSG00000122136	0	0	0	0	0	0	0	0	0	0
ENSG00000122145	0	0	0	0	0	0	0	0	0	0
ENSG00000122176	43	22	14	28	27	7	4	0	12	16
ENSG00000122180	0	0	0	0	0	0	0	0	0	0
ENSG00000122194	0	0	0	1	0	0	0	0	0	0
ENSG00000122223	0	0	0	0	0	0	0	0	0	0
ENSG00000122254	0	0	0	0	0	0	0	0	0	0
ENSG00000122304	0	0	0	0	0	0	0	0	0	0
ENSG00000122375	0	0	0	0	0	0	0	0	0	0
ENSG00000122386	226	312	347	174	258	187	53	148	269	232
ENSG00000122548	0	0	0	0	0	0	0	0	0	0
ENSG00000122584	0	0	0	0	0	0	0	0	0	0
ENSG00000122585	0	0	0	0	0	0	0	0	0	0
ENSG00000122679	0	0	0	0	0	0	0	0	0	0
ENSG00000122728	0	0	0	0	0	0	0	0	1	0
ENSG00000122756	0	0	0	0	0	0	0	0	0	0
ENSG00000122787	0	0	0	0	0	0	0	0	0	0
ENSG00000122852	0	0	0	0	0	0	0	0	0	0
ENSG00000122859	0	0	0	0	0	0	0	0	0	0
ENSG00000122872	0	0	1	0	0	0	0	0	0	0
ENSG00000122986	0	19	17	0	13	1	0	13	6	8
ENSG00000123165	0	0	0	0	0	0	0	0	0	0
ENSG00000123171	0	0	0	0	0	0	0	0	0	0
ENSG00000123307	0	0	0	0	0	0	0	0	0	0
ENSG00000123407	0	0	0	0	0	0	0	0	0	0
ENSG00000123447	0	0	0	0	0	0	0	0	0	0
ENSG00000123453	0	0	0	0	0	0	0	0	0	0
ENSG00000123454	0	0	0	0	0	0	0	0	0	0
ENSG00000123560	0	0	0	0	0	0	0	0	0	0
ENSG00000123561	0	0	0	0	0	0	0	0	0	0
ENSG00000123569	0	0	0	0	0	0	0	0	0	0
ENSG00000123584	0	0	0	0	0	0	0	0	0	0
ENSG00000123594	0	0	0	0	0	0	0	0	0	0
ENSG00000123870	0	0	0	0	0	0	0	0	0	0
ENSG00000124003	0	0	0	0	1	0	0	0	0	0
ENSG00000124019	0	0	0	0	0	0	0	0	0	0
ENSG00000124089	0	0	0	0	0	0	0	0	0	0
ENSG00000124092	0	0	0	0	0	0	0	0	0	0
ENSG00000124134	0	0	0	0	0	0	0	0	0	0
ENSG00000124143	0	0	0	0	0	0	0	0	0	0
ENSG00000124157	0	0	0	0	0	0	0	0	0	0
ENSG00000124196	0	0	0	0	0	0	0	0	0	0
ENSG00000124203	0	0	0	0	0	0	0	0	0	0
ENSG00000124208	0	0	0	0	0	0	0	0	0	0
ENSG00000124227	0	0	0	0	0	0	0	0	0	0
ENSG00000124232	0	0	0	0	0	0	0	0	0	0
ENSG00000124233	0	0	0	0	0	0	0	0	0	0
ENSG00000124237	0	0	0	0	0	0	0	0	0	0
ENSG00000124243	96	83	54	71	76	43	57	0	57	80
ENSG00000124302	0	0	0	0	0	0	0	0	0	0
ENSG00000124334	0	1	0	0	0	0	0	0	0	0
ENSG00000124343	0	1	0	0	0	0	0	0	0	0
ENSG00000124440	0	0	0	0	1	0	0	0	0	0
ENSG00000124467	0	0	0	0	0	0	0	0	0	0
ENSG00000124479	0	0	0	0	0	0	0	0	0	0
ENSG00000124493	0	0	0	0	0	0	0	0	0	0
ENSG00000124610	0	0	0	0	0	0	0	0	0	0
ENSG00000124635	0	19	16	14	14	35	0	0	11	27
ENSG00000124678	0	0	0	0	0	0	0	0	0	0
ENSG00000124721	0	0	0	0	0	0	0	0	0	0
ENSG00000124766	1011	970	1410	1187	1241	1058	474	1512	773	1468
ENSG00000124780	0	0	0	0	0	0	0	0	0	0
ENSG00000124785	0	15	6	0	21	4	0	0	2	16
ENSG00000124812	0	0	0	0	0	0	0	0	0	0
ENSG00000124818	0	0	0	0	1	0	0	0	0	0
ENSG00000124827	0	0	0	0	0	0	0	0	0	0
ENSG00000124835	0	0	0	0	0	0	0	0	0	0
ENSG00000124900	0	0	0	0	0	0	0	0	0	0
ENSG00000124915	0	12	8	14	23	7	0	0	11	16
ENSG00000124935	0	0	0	0	0	0	0	0	1	0
ENSG00000125144	0	0	0	0	0	0	0	0	0	0
ENSG00000125255	0	0	0	0	0	0	0	0	0	0
ENSG00000125363	0	0	0	0	0	0	0	0	0	0
ENSG00000125385	0	0	0	0	0	0	0	0	0	0
ENSG00000125492	0	0	0	0	0	0	0	0	0	0
ENSG00000125498	0	0	0	0	0	0	0	0	0	0
ENSG00000125510	1	10	13	29	13	0	0	51	3	18
ENSG00000125514	0	0	0	0	0	0	0	0	0	0
ENSG00000125522	0	0	0	0	0	0	0	0	0	0
ENSG00000125533	0	0	0	0	0	0	0	0	0	0
ENSG00000125551	0	0	0	0	0	0	0	0	0	0
ENSG00000125695	0	0	0	0	0	0	0	0	0	0
ENSG00000125788	0	0	0	0	0	0	0	0	0	0
ENSG00000125804	0	0	0	0	0	1	0	0	0	0
ENSG00000125810	0	0	0	0	0	0	0	0	0	0
ENSG00000125813	0	0	0	0	0	0	0	0	0	0
ENSG00000125816	0	0	0	0	0	0	0	0	0	0
ENSG00000125820	0	0	0	0	0	0	0	0	0	0
ENSG00000125823	0	0	0	0	0	0	0	0	0	0
ENSG00000125831	0	0	0	0	0	0	0	0	0	0
ENSG00000125850	0	82	72	5	55	0	24	0	65	5
ENSG00000125851	0	0	0	0	0	0	0	0	0	0
ENSG00000125861	0	0	0	0	0	0	0	0	0	0
ENSG00000125878	0	0	0	0	0	0	0	0	0	0
ENSG00000125879	0	0	0	0	0	0	0	0	0	0
ENSG00000125888	0	0	0	0	0	0	0	0	0	0
ENSG00000125899	0	0	0	0	0	0	0	0	0	0
ENSG00000125903	0	0	0	0	0	0	0	0	0	0
ENSG00000125931	0	0	0	0	1	0	0	0	0	0
ENSG00000125954	0	0	0	0	0	0	0	0	0	0
ENSG00000125965	0	0	0	0	0	0	1	0	0	0
ENSG00000125975	0	0	0	0	0	0	0	0	0	0
ENSG00000125998	0	0	0	0	0	0	0	0	0	0
ENSG00000125999	24	17	63	26	206	26	44	0	39	52
ENSG00000126091	0	10	11	58	18	0	22	24	4	17
ENSG00000126233	0	0	0	0	0	0	0	0	0	0
ENSG00000126251	0	0	0	0	0	0	0	0	0	0
ENSG00000126266	0	0	0	0	0	0	0	0	0	0
ENSG00000126337	0	0	0	0	0	0	0	0	0	0
ENSG00000126460	40	94	113	23	108	40	51	0	129	17
ENSG00000126467	0	0	0	0	0	0	0	0	0	0
ENSG00000126545	0	0	0	0	0	0	0	0	0	0
ENSG00000126549	0	1	0	0	0	0	0	0	0	0
ENSG00000126550	0	0	0	0	0	0	0	0	0	0
ENSG00000126562	92	72	82	57	96	116	66	52	47	52
ENSG00000126733	0	0	0	0	1	0	0	0	0	0
ENSG00000126752	0	0	0	0	0	0	0	0	0	0
ENSG00000126856	0	0	0	0	0	0	0	0	0	0
ENSG00000126860	0	0	0	0	0	0	0	0	0	0
ENSG00000126890	0	0	0	0	0	0	0	0	0	0
ENSG00000126895	0	0	0	0	0	0	0	0	1	0
ENSG00000126952	0	0	0	0	0	0	0	0	0	0
ENSG00000127074	0	0	0	0	0	0	0	0	0	0
ENSG00000127083	0	0	0	0	0	0	0	0	0	0
ENSG00000127318	0	0	0	0	0	0	0	0	0	0
ENSG00000127362	0	0	0	0	0	0	0	0	1	0
ENSG00000127412	0	0	0	0	0	0	0	0	0	0
ENSG00000127472	0	0	0	0	1	0	0	0	0	0
ENSG00000127515	0	0	0	0	0	0	0	0	0	0
ENSG00000127529	0	0	0	0	0	0	0	0	0	0
ENSG00000127530	0	0	0	0	0	0	0	0	0	0
ENSG00000127533	0	0	0	0	0	0	0	0	0	0
ENSG00000127743	0	0	0	0	1	0	0	0	0	0
ENSG00000127780	0	0	0	0	0	0	0	0	0	0
ENSG00000127903	0	0	0	0	0	0	0	0	0	0
ENSG00000127928	0	0	0	0	0	0	0	0	0	0
ENSG00000128011	91	29	27	119	27	77	0	106	20	91
ENSG00000128040	0	0	0	0	1	0	0	0	0	0
ENSG00000128052	0	0	0	0	0	0	0	0	0	0
ENSG00000128250	0	0	0	0	0	0	0	0	0	0
ENSG00000128276	0	0	0	0	0	0	0	0	0	0
ENSG00000128285	0	0	0	0	0	0	0	0	0	0
ENSG00000128310	0	0	0	0	0	0	1	0	0	0
ENSG00000128313	0	0	0	0	0	0	0	0	0	0
ENSG00000128383	0	0	1	0	0	0	0	0	0	0
ENSG00000128438	0	0	0	0	0	0	0	0	0	0
ENSG00000128519	0	0	0	0	0	0	0	0	0	0
ENSG00000128610	0	0	0	0	0	0	0	0	0	0
ENSG00000128656	93	85	87	132	88	53	47	93	107	106
ENSG00000128714	0	0	0	0	0	0	0	0	0	0
ENSG00000128815	0	0	0	0	0	0	0	0	0	0
ENSG00000128917	61	71	65	2	96	15	37	0	80	12
ENSG00000129152	0	0	0	0	0	0	0	0	0	0
ENSG00000129170	0	0	1	0	0	0	0	0	0	0
ENSG00000129221	0	0	0	0	0	0	0	0	0	0
ENSG00000129450	0	0	0	0	0	0	0	0	0	0
ENSG00000129451	0	11	29	0	14	0	8	0	18	0
ENSG00000129465	0	0	0	0	0	0	0	0	0	0
ENSG00000129682	0	0	0	0	0	0	0	0	0	0
ENSG00000129744	0	0	0	0	0	0	0	0	0	0
ENSG00000129988	158	93	357	183	66	171	76	0	21	124
ENSG00000130222	15	13	7	15	19	0	0	0	12	2
ENSG00000130368	0	0	1	0	0	0	0	0	0	0
ENSG00000130385	0	0	1	0	0	0	0	0	0	0
ENSG00000130487	23	15	22	0	12	0	0	0	13	4
ENSG00000130598	0	37	7	0	9	0	9	0	9	0
ENSG00000130656	0	0	0	0	1	0	0	0	0	0
ENSG00000130822	0	19	18	17	30	0	27	0	14	13
ENSG00000131050	0	15	42	0	34	0	13	0	37	1
ENSG00000131080	35	23	43	116	23	104	16	62	34	60
ENSG00000131152	0	0	0	0	0	0	0	0	0	0
ENSG00000131368	250	338	504	295	487	316	276	286	293	385
ENSG00000131379	0	0	1	0	9	0	0	0	1	4
ENSG00000131634	0	0	1	0	0	0	0	0	0	0
ENSG00000131737	0	0	0	0	0	0	0	1	0	0
ENSG00000131876	413	637	1021	420	1023	268	444	247	801	693
ENSG00000131885	1	0	0	0	0	0	0	0	0	0
ENSG00000131910	9	4	14	8	39	0	3	0	35	3
ENSG00000132010	0	0	0	0	0	0	0	0	0	1
ENSG00000132185	0	0	0	0	0	0	0	0	0	0
ENSG00000132535	163	87	71	220	95	123	29	167	29	143
ENSG00000132681	0	0	1	0	0	0	0	0	0	0
ENSG00000132932	0	0	1	0	0	0	0	0	0	0
ENSG00000132958	0	0	0	0	1	0	0	0	0	0
ENSG00000133048	0	1	0	0	0	0	0	0	0	0
ENSG00000133069	53	18	18	37	5	0	0	13	12	36
ENSG00000133321	73	80	152	36	251	73	75	0	202	79
ENSG00000133858	345	580	691	543	775	682	228	621	544	576
ENSG00000134046	592	810	924	727	888	841	373	544	894	666
ENSG00000134056	165	244	370	165	321	126	88	47	383	253
ENSG00000134160	0	0	1	0	0	0	0	0	0	0
ENSG00000134184	0	0	0	0	0	0	0	0	0	1
ENSG00000134201	0	0	0	0	0	0	1	0	0	0
ENSG00000134242	9	44	47	2	69	9	12	0	16	6
ENSG00000134470	0	18	43	23	36	3	24	0	53	11
ENSG00000134516	30	0	8	5	7	19	0	44	0	24
ENSG00000135063	15	195	155	3	190	62	92	3	220	21
ENSG00000135144	42	15	8	2	21	31	0	0	22	19
ENSG00000135248	0	0	0	0	1	0	0	0	0	0
ENSG00000135333	9	1	0	32	0	0	0	0	0	10
ENSG00000135338	5	16	10	42	8	29	0	0	9	24
ENSG00000135426	0	0	0	0	0	0	1	0	0	0
ENSG00000135547	0	0	0	0	1	0	0	0	0	0
ENSG00000135549	2	169	235	9	225	2	73	0	260	21
ENSG00000135587	174	160	139	120	126	96	25	69	116	113
ENSG00000135744	46	13	10	69	8	4	2	0	7	50
ENSG00000135903	0	7	20	0	35	0	19	0	5	0
ENSG00000135925	36	21	13	25	5	0	0	0	11	8
ENSG00000136059	23	400	417	13	540	26	173	21	548	34
ENSG00000136104	115	226	277	122	339	218	117	101	220	253
ENSG00000136167	0	25	17	16	14	0	17	0	25	1
ENSG00000136267	0	0	1	0	0	0	0	0	0	0
ENSG00000136305	0	0	1	0	0	0	0	0	0	0
ENSG00000136522	244	237	391	194	268	129	170	45	315	276
ENSG00000136634	0	0	0	0	1	0	0	0	0	0
ENSG00000136869	0	11	7	0	16	0	24	0	24	0
ENSG00000136872	771	83	67	744	178	638	16	229	26	664
ENSG00000137094	44	37	37	65	60	49	0	100	54	81
ENSG00000137364	131	132	175	102	156	146	66	64	137	121
ENSG00000137441	0	0	1	0	0	0	0	0	0	0
ENSG00000137634	0	0	0	0	1	0	0	0	0	0
ENSG00000137648	9	283	193	5	324	19	90	2	326	23
ENSG00000137675	0	0	0	0	0	0	0	0	0	1
ENSG00000137707	0	0	0	0	1	0	0	0	0	0
ENSG00000137806	89	89	105	84	98	31	64	12	84	102
ENSG00000137868	799	987	763	904	704	606	412	651	624	591
ENSG00000137975	0	1	0	0	1	0	0	0	0	0
ENSG00000137976	0	0	1	0	0	0	0	0	0	0
ENSG00000138083	14	0	0	0	0	29	0	0	0	0
ENSG00000138315	0	15	4	0	12	28	12	0	19	0
ENSG00000138316	7	0	3	23	8	0	19	0	3	0
ENSG00000138587	10	14	56	29	39	29	0	2	34	24
ENSG00000138646	14	8	22	7	16	25	0	0	18	38
ENSG00000138653	0	0	1	0	0	0	0	0	0	0
ENSG00000138722	0	0	0	0	0	0	0	0	0	1
ENSG00000138785	92	84	88	129	94	90	36	27	93	104
ENSG00000138795	0	0	1	0	0	0	0	0	0	0
ENSG00000139116	175	208	263	283	298	292	178	217	224	281
ENSG00000139436	106	90	79	119	102	195	77	111	75	44
ENSG00000139547	0	17	34	17	10	0	0	14	11	3
ENSG00000139572	0	0	0	0	1	0	0	0	0	0
ENSG00000140279	17	10	121	12	153	3	22	0	34	20
ENSG00000140287	0	0	0	0	0	0	0	0	1	0
ENSG00000140379	16	26	95	18	37	6	20	0	107	65
ENSG00000140522	0	0	0	0	0	0	0	0	0	1
ENSG00000140563	2	18	77	4	24	9	0	1	26	2
ENSG00000140798	0	0	0	0	0	0	0	0	1	0
ENSG00000141052	40	0	2	27	0	37	1	35	0	42
ENSG00000141086	0	0	1	0	0	0	0	0	0	0
ENSG00000141338	19	8	19	64	19	23	0	0	2	17
ENSG00000141449	47	19	29	45	28	72	0	78	14	56
ENSG00000141485	2	0	6	30	4	16	0	39	0	8
ENSG00000141965	7	10	17	12	13	0	3	20	11	9
ENSG00000142182	0	0	0	0	0	0	0	0	0	0
ENSG00000142583	1	61	38	16	42	22	22	0	26	10
ENSG00000142615	0	0	0	0	0	0	0	0	0	1
ENSG00000142623	18	164	146	15	212	32	60	2	191	27
ENSG00000142973	0	0	0	0	1	0	0	0	0	0
ENSG00000143001	4	20	23	19	30	0	0	0	22	6
ENSG00000143167	0	42	20	9	34	0	0	18	35	0
ENSG00000143190	187	175	233	183	233	279	211	110	177	146
ENSG00000143195	0	0	1	0	0	0	0	0	0	0
ENSG00000143196	0	0	0	0	1	0	0	0	0	0
ENSG00000143257	0	0	0	0	1	0	0	0	0	0
ENSG00000143502	0	25	46	27	22	0	15	53	16	17
ENSG00000143786	45	10	3	20	18	1	0	0	5	20
ENSG00000144057	147	9	23	144	20	281	7	168	14	208
ENSG00000144120	145	115	138	165	118	122	71	104	162	155
ENSG00000144130	0	24	18	0	25	0	21	0	52	0
ENSG00000144182	24	22	39	37	19	33	2	13	34	41
ENSG00000144285	0	1	0	0	0	0	0	0	0	0
ENSG00000144407	0	0	0	0	0	0	0	0	0	1
ENSG00000144410	0	0	0	0	0	1	0	0	0	0
ENSG00000144452	7	15	39	14	21	1	0	0	14	0
ENSG00000144476	142	13	8	159	12	89	7	170	7	150
ENSG00000144644	0	0	0	0	0	0	0	0	0	1
ENSG00000144821	0	1	16	23	18	12	0	0	4	2
ENSG00000144834	0	0	0	0	1	0	0	0	0	0
ENSG00000145002	0	1	0	0	0	0	0	0	0	0
ENSG00000145103	0	7	14	0	20	0	0	0	10	0
ENSG00000145242	0	0	1	0	0	0	0	0	0	0
ENSG00000145423	12	0	0	42	2	6	7	23	0	3
ENSG00000145569	0	29	33	0	39	0	10	0	66	7
ENSG00000145681	0	0	0	0	0	0	0	0	0	1
ENSG00000145685	333	425	408	388	493	325	171	163	403	344
ENSG00000145692	0	1	0	0	0	0	0	0	0	0
ENSG00000145777	0	0	0	0	0	0	1	0	0	0
ENSG00000145779	134	231	289	123	305	91	143	212	279	186
ENSG00000145824	0	1	0	0	0	0	0	0	0	0
ENSG00000145832	0	0	0	0	0	0	0	0	1	0
ENSG00000145888	0	0	1	0	0	0	0	0	0	0
ENSG00000145911	34	67	47	10	38	0	16	0	115	15
ENSG00000146005	0	0	0	0	1	0	0	0	0	0
ENSG00000146221	10	0	3	0	1	0	0	0	0	0
ENSG00000146399	0	1	0	0	0	0	0	0	0	0
ENSG00000146904	15	74	59	4	70	0	12	0	58	16
ENSG00000147138	0	0	0	0	1	0	0	0	0	0
ENSG00000147246	0	1	0	0	0	0	0	0	0	0
ENSG00000147437	60	65	93	25	98	36	38	0	69	66
ENSG00000147485	0	0	3	4	1	0	0	13	0	0
ENSG00000147676	0	164	284	3	136	0	93	0	119	1
ENSG00000148053	0	35	88	2	41	0	3	0	15	0
ENSG00000148288	31	4	3	39	8	28	0	26	0	32
ENSG00000148408	1	189	105	48	198	10	117	31	156	30
ENSG00000148488	0	5	23	0	19	0	22	0	12	5
ENSG00000149043	7	169	187	1	213	58	85	25	228	20
ENSG00000149124	0	0	0	0	0	0	0	0	1	0
ENSG00000149201	0	0	10	2	25	0	6	0	6	18
ENSG00000149418	88	91	100	26	125	48	46	0	93	54
ENSG00000149443	0	0	0	0	1	0	0	0	0	0
ENSG00000149452	0	0	0	0	1	0	0	0	0	0
ENSG00000149571	170	33	23	158	24	74	2	103	38	99
ENSG00000149575	0	1	0	0	0	0	0	0	0	0
ENSG00000149599	9	5	3	48	5	0	0	11	0	37
ENSG00000149798	0	2	0	0	0	0	0	0	0	0
ENSG00000150051	0	0	0	0	0	1	0	0	0	0
ENSG00000150054	20	74	52	8	49	0	7	12	55	5
ENSG00000150201	21	41	8	6	16	0	1	0	11	5
ENSG00000150281	66	4	1	0	3	13	0	0	3	8
ENSG00000150403	304	287	281	223	399	238	178	255	326	273
ENSG00000150594	16	4	3	30	21	58	0	0	5	14
ENSG00000151005	0	0	0	0	1	0	0	0	0	0
ENSG00000151033	0	0	0	0	0	0	0	0	1	0
ENSG00000151062	0	0	1	0	0	0	0	0	0	0
ENSG00000151413	58	35	93	77	118	60	53	86	59	82
ENSG00000151490	0	0	0	0	1	0	0	0	0	0
ENSG00000151491	692	728	1042	759	1129	819	592	479	719	840
ENSG00000151692	76	47	42	118	64	97	0	54	48	100
ENSG00000152208	0	0	1	0	0	0	0	0	0	0
ENSG00000152229	8	22	23	0	24	5	0	6	8	0
ENSG00000152254	0	0	0	0	0	0	0	0	1	0
ENSG00000152377	67	5	14	159	13	70	0	149	4	94
ENSG00000152936	0	0	0	0	0	0	0	0	0	0
ENSG00000152954	0	0	1	0	0	0	0	0	0	0
ENSG00000153002	0	0	1	0	0	0	0	0	0	0
ENSG00000153012	0	1	0	0	0	0	0	0	0	0
ENSG00000153064	9	12	40	54	56	24	5	0	44	37
ENSG00000153347	0	2	0	0	1	0	0	0	2	0
ENSG00000153802	0	0	1	0	0	0	0	0	0	0
ENSG00000154310	14	19	14	13	27	15	0	12	17	5
ENSG00000154438	0	0	0	0	1	0	0	0	0	0
ENSG00000154646	0	1	0	0	0	0	0	0	0	0
ENSG00000154764	25	80	46	8	25	0	15	9	89	24
ENSG00000154917	20	16	8	0	16	50	0	0	13	20
ENSG00000155034	19	55	40	65	46	0	30	2	42	34
ENSG00000155495	0	0	0	0	1	0	0	0	0	0
ENSG00000155849	55	24	49	51	68	82	16	51	44	50
ENSG00000155961	0	0	0	0	0	0	0	0	1	0
ENSG00000156103	0	16	62	0	27	3	37	4	4	9
ENSG00000156475	0	0	0	0	1	0	0	0	0	0
ENSG00000156920	0	0	0	1	0	0	0	0	0	0
ENSG00000157103	0	0	0	0	0	0	0	0	0	1
ENSG00000157303	0	0	0	0	0	0	0	0	0	1
ENSG00000157404	0	18	18	0	16	6	5	0	22	5
ENSG00000157551	22	0	0	23	0	10	5	10	0	13
ENSG00000157578	0	12	14	42	24	40	0	11	8	13
ENSG00000157999	0	8	18	12	4	0	1	0	23	11
ENSG00000158006	185	180	158	137	169	152	103	66	145	176
ENSG00000158423	16	7	15	20	33	37	0	0	25	27
ENSG00000158427	0	1	0	0	2	0	0	0	0	0
ENSG00000158813	4	32	34	0	36	0	17	8	41	8
ENSG00000158865	38	0	0	9	4	12	0	0	1	3
ENSG00000159640	26	6	5	0	13	21	0	0	1	6
ENSG00000159674	79	125	89	71	42	78	29	0	39	82
ENSG00000159708	22	23	20	28	29	9	0	0	10	16
ENSG00000159882	24	53	38	41	54	76	0	12	42	57
ENSG00000160051	36	36	38	0	24	40	12	0	17	29
ENSG00000160072	22	26	35	8	45	10	1	0	42	42
ENSG00000160181	25	16	15	0	67	0	3	5	31	3
ENSG00000160207	0	11	7	25	5	6	0	0	0	0
ENSG00000160345	15	49	46	18	43	54	61	40	49	53
ENSG00000160349	0	0	1	0	0	0	0	0	0	0
ENSG00000160588	5	85	90	14	97	11	30	0	77	35
ENSG00000160862	39	20	53	7	103	44	30	0	31	59
ENSG00000161133	0	0	0	0	1	0	0	0	0	0
ENSG00000161558	172	182	238	152	168	222	130	158	148	137
ENSG00000161905	0	0	1	0	0	0	0	0	0	0
ENSG00000161956	151	111	131	149	117	122	83	90	75	109
ENSG00000161973	0	1	0	0	0	0	0	0	0	0
ENSG00000162040	0	1	4	0	0	0	0	0	3	2
ENSG00000162069	0	20	17	0	42	0	8	0	21	0
ENSG00000162078	125	153	206	48	298	146	111	0	248	109
ENSG00000162460	0	7	0	0	22	0	5	0	23	19
ENSG00000162482	17	27	42	9	50	0	11	0	33	6
ENSG00000162490	0	0	0	0	0	0	0	0	1	0
ENSG00000162594	0	0	0	0	1	0	0	0	0	0
ENSG00000162755	50	22	21	25	33	0	12	0	43	69
ENSG00000162881	0	1	0	0	0	0	0	0	0	0
ENSG00000162946	46	16	13	24	12	25	17	26	8	30
